0
-1
28
8 -1.318725e+01
8 -7.652075e+00
8 7.622007e+00
8 -9.044294e+00
8 -1.747279e+00
8 -7.569865e+00
8 -5.221819e+00
8 -6.874555e-01
8 -6.483100e+00
8 -1.601383e+01
9 2.356909e+00
9 2.143912e+00
9 -7.351929e+00
9 1.558139e+00
9 4.336980e-01
9 3.655922e+00
9 -4.673708e+00
9 -1.997187e+00
9 9.122675e+00
7 1.236382e+01
5 -4.064000e+01
1 -4.327153e+01
2 -1.036039e+00
3 -3.693346e+01
4 -8.100232e+01
6 -4.117906e+01
-1 -1.327585e+01
-2 -7.547524e+01
